Categoria, Especificação, Porcentagens, Incrementos/Decrementos, Mês, Ano
Video Card Description, AMD Radeon RX 580 2048SP, 0.26%, +0.02%, Fevereiro, 2021
Video Card Description, NVIDIA GeForce RTX 2070 with Max-Q Design, 0.25%, +0.02%, Fevereiro, 2021
Video Card Description, AMD Radeon RX Vega, 0.25%, -0.01%, Fevereiro, 2021
Video Card Description, Intel Iris Plus Graphics, 0.23%, 0.00%, Fevereiro, 2021
Video Card Description, AMD Radeon RX 460, 0.23%, -0.01%, Fevereiro, 2021
Video Card Description, AMD Radeon RX 5700, 0.23%, -0.01%, Fevereiro, 2021
Video Card Description, NVIDIA GeForce 920M, 0.23%, -0.02%, Fevereiro, 2021
Video Card Description, Intel HD Graphics 530, 0.21%, -0.01%, Fevereiro, 2021
Video Card Description, NVIDIA GeForce 840M, 0.20%, -0.02%, Fevereiro, 2021
Video Card Description, NVIDIA GeForce 920MX, 0.19%, -0.01%, Fevereiro, 2021
Video Card Description, NVIDIA GeForce GTX 970M, 0.18%, -0.01%, Fevereiro, 2021
Video Card Description, AMD Radeon HD 7900 Series, 0.18%, -0.01%, Fevereiro, 2021
Video Card Description, NVIDIA GeForce MX350, 0.18%, +0.18%, Fevereiro, 2021
Video Card Description, Intel Valleyview Baytrail, 0.18%, -0.01%, Fevereiro, 2021
Video Card Description, Intel Cherryview Cherrytrail, 0.17%, -0.01%, Fevereiro, 2021
Video Card Description, NVIDIA GeForce GT 630, 0.17%, -0.01%, Fevereiro, 2021
Video Card Description, AMD Radeon R5 M330, 0.17%, -0.01%, Fevereiro, 2021
Video Card Description, AMD Radeon HD 7700 Series, 0.17%, -0.01%, Fevereiro, 2021
Video Card Description, NVIDIA GeForce GTX 770, 0.17%, -0.01%, Fevereiro, 2021
Video Card Description, Intel Sandy Bridge, 0.17%, -0.01%, Fevereiro, 2021
Video Card Description, , 0.16%, -0.02%, Fevereiro, 2021
Video Card Description, AMD Radeon Pro 460, 0.16%, -0.02%, Fevereiro, 2021
Video Card Description, AMD Radeon R9 380 Series, 0.16%, 0.00%, Fevereiro, 2021
Video Card Description, Intel Iris Pro Graphics 5200, 0.15%, -0.02%, Fevereiro, 2021
Video Card Description, Intel Iris Graphics 6100, 0.15%, -0.02%, Fevereiro, 2021
Video Card Description, Other, 10.69%, +0.15%, Fevereiro, 2021
VRAM, 512 MB, 0.93%, -0.02%, Fevereiro, 2021
VRAM, 1024 MB, 9.77%, -0.27%, Fevereiro, 2021
VRAM, 2047 MB, 10.78%, -0.39%, Fevereiro, 2021
VRAM, 3071 MB, 4.34%, -0.18%, Fevereiro, 2021
VRAM, 4095 MB, 17.69%, -0.17%, Fevereiro, 2021
VRAM, 6143 MB, 23.98%, +0.45%, Fevereiro, 2021
VRAM, 8191 MB, 24.43%, +0.48%, Fevereiro, 2021
VRAM, 10239 MB, 1.32%, +0.17%, Fevereiro, 2021
VRAM, 11263 MB, 3.58%, -0.08%, Fevereiro, 2021
VRAM, 24575 MB, 0.53%, +0.53%, Fevereiro, 2021
VRAM, Other, 2.66%, -0.51%, Fevereiro, 2021
Primary Display Resolution, 1024 x 768, 0.27%, -0.01%, Fevereiro, 2021
Primary Display Resolution, 1280 x 1024, 0.88%, -0.08%, Fevereiro, 2021
Primary Display Resolution, 1280 x 720, 0.30%, -0.01%, Fevereiro, 2021
Primary Display Resolution, 1280 x 800, 0.44%, -0.06%, Fevereiro, 2021
Primary Display Resolution, 1360 x 768, 1.32%, -0.06%, Fevereiro, 2021
Primary Display Resolution, 1366 x 768, 7.88%, -0.44%, Fevereiro, 2021
Primary Display Resolution, 1440 x 900, 2.74%, -0.19%, Fevereiro, 2021
Primary Display Resolution, 1600 x 900, 2.08%, -0.09%, Fevereiro, 2021
Primary Display Resolution, 1680 x 1050, 1.59%, -0.04%, Fevereiro, 2021
Primary Display Resolution, 1920 x 1080, 67.29%, +0.59%, Fevereiro, 2021
Primary Display Resolution, 1920 x 1200, 0.71%, -0.02%, Fevereiro, 2021
Primary Display Resolution, 2560 x 1080, 1.08%, -0.01%, Fevereiro, 2021
Primary Display Resolution, 2560 x 1440, 7.81%, +0.34%, Fevereiro, 2021
Primary Display Resolution, 3440 x 1440, 1.12%, +0.05%, Fevereiro, 2021
Primary Display Resolution, 3840 x 2160, 2.39%, +0.05%, Fevereiro, 2021
Primary Display Resolution, Other, 2.10%, 0.00%, Fevereiro, 2021
OS Version, Windows, 96.17%, +0.04%, Março, 2021
OS Version, Windows 10 64 bit, 92.38%, +0.37%, Março, 2021
OS Version, Windows 7 64 bit, 2.33%, -0.22%, Março, 2021
OS Version, Windows 8.1 64 bit, 1.08%, -0.08%, Março, 2021
OS Version, Windows 7, 0.16%, -0.02%, Março, 2021
OS Version, Windows 10, 0.10%, 0.00%, Março, 2021
OS Version, Windows 8 64 bit, 0.08%, -0.01%, Março, 2021
OS Version, OSX, 2.98%, -0.08%, Março, 2021
OS Version, MacOS 10.16.0 64 bit, 1.36%, +0.10%, Março, 2021
OS Version, MacOS 10.15.7 64 bit, 0.56%, -0.09%, Março, 2021
OS Version, MacOS 10.14.6 64 bit, 0.33%, -0.02%, Março, 2021
OS Version, MacOS 10.13.6 64 bit, 0.28%, -0.02%, Março, 2021
OS Version, MacOS 10.15.6 64 bit, 0.09%, -0.02%, Março, 2021
OS Version, MacOS 10.12.6 64 bit, 0.08%, -0.02%, Março, 2021
OS Version, MacOS 10.11.6 64 bit, 0.06%, 0.00%, Março, 2021
OS Version, Linux, 0.85%, +0.04%, Março, 2021
OS Version, Ubuntu 20.04.2 LTS 64 bit, 0.17%, +0.05%, Março, 2021
OS Version, "Arch Linux" 64 bit, 0.10%, 0.00%, Março, 2021
OS Version, "Manjaro Linux" 64 bit, 0.09%, 0.00%, Março, 2021
System RAM, Less than 2 GB, 0.05%, -0.01%, Março, 2021
System RAM, 2 GB, 0.28%, -0.01%, Março, 2021
System RAM, 3 GB, 1.19%, -0.03%, Março, 2021
System RAM, 4 GB, 4.33%, -0.27%, Março, 2021
System RAM, 5 GB, 0.23%, 0.00%, Março, 2021
System RAM, 6 GB, 2.29%, +0.01%, Março, 2021
System RAM, 7 GB, 2.32%, 0.00%, Março, 2021
System RAM, 8 GB, 27.04%, -0.63%, Março, 2021
System RAM, 9 GB, 0.02%, 0.00%, Março, 2021
System RAM, 10 GB, 0.35%, +0.01%, Março, 2021
System RAM, 11 GB, 0.18%, -0.01%, Março, 2021
System RAM, 12 GB, 2.54%, -0.04%, Março, 2021
System RAM, 13 GB, 0.03%, 0.00%, Março, 2021
System RAM, 14 GB, 0.67%, +0.03%, Março, 2021
System RAM, 15 GB, 1.58%, +0.09%, Março, 2021
System RAM, 16 GB, 45.12%, +0.49%, Março, 2021
System RAM, More than 16 GB, 11.77%, +0.38%, Março, 2021
Physical CPUs, 1 cpu, 0.21%, -0.02%, Março, 2021
Physical CPUs, 2 cpus, 14.33%, -0.41%, Março, 2021
Physical CPUs, 3 cpus, 0.78%, 0.00%, Março, 2021
Physical CPUs, 4 cpus, 41.40%, -0.55%, Março, 2021
Physical CPUs, 5 cpus, 0.01%, 0.00%, Março, 2021
Physical CPUs, 6 cpus, 29.27%, +0.51%, Março, 2021
Physical CPUs, 7 cpus, 0.00%, 0.00%, Março, 2021
Physical CPUs, 8 cpus, 12.29%, +0.34%, Março, 2021
Physical CPUs, 9 cpus, 0.00%, 0.00%, Março, 2021
Physical CPUs, 10 cpus, 0.53%, +0.06%, Março, 2021
Physical CPUs, 11 cpus, 0.00%, 0.00%, Março, 2021
Physical CPUs, 12 cpus, 0.91%, +0.05%, Março, 2021
Physical CPUs, 14 cpus, 0.01%, 0.00%, Março, 2021
Physical CPUs, 15 cpus, 0.00%, 0.00%, Março, 2021
Physical CPUs, 16 cpus, 0.22%, +0.02%, Março, 2021
Physical CPUs, 18 cpus, 0.01%, 0.00%, Março, 2021
Physical CPUs, 20 cpus, 0.00%, 0.00%, Março, 2021
Physical CPUs, 22 cpus, 0.00%, 0.00%, Março, 2021
Physical CPUs, 24 cpus, 0.01%, 0.00%, Março, 2021
Physical CPUs, 28 cpus, 0.00%, 0.00%, Março, 2021
Physical CPUs, 32 cpus, 0.01%, 0.00%, Março, 2021
Physical CPUs, 36 cpus, 0.00%, 0.00%, Março, 2021
Physical CPUs, 40 cpus, 0.00%, 0.00%, Março, 2021
Physical CPUs, 64 cpus, 0.00%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1060, 9.15%, -0.04%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1050 Ti, 6.60%, -0.03%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1650, 5.15%, +0.15%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 2060, 4.87%, +0.10%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1050, 3.98%, -0.14%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1070, 3.26%, -0.05%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1660 Ti, 3.07%, -0.05%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1660 SUPER, 2.42%, +0.07%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 2070 SUPER, 2.37%, -0.02%, Março, 2021
Video Card Description, AMD Radeon RX 580, 2.06%, +0.03%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1080, 1.95%, -0.02%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1660, 1.83%, +0.02%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 2070, 1.74%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 970, 1.53%, -0.02%, Março, 2021
Video Card Description, AMD Radeon RX 570, 1.49%, +0.04%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 2060 SUPER, 1.42%, -0.03%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1080 Ti, 1.25%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 3070, 1.24%, +0.16%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 960, 1.19%, -0.04%, Março, 2021
Video Card Description, AMD Radeon Vega 8 Graphics, 1.05%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 750 Ti, 1.03%, -0.01%, Março, 2021
Video Card Description, AMD Radeon RX 5700 XT, 1.01%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1650 Ti, 0.98%, +0.12%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1650 SUPER, 0.95%, +0.05%, Março, 2021
Video Card Description, Intel UHD Graphics 620, 0.94%, -0.06%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 1070 Ti, 0.90%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 2080 SUPER, 0.89%, +0.01%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 2080, 0.82%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 3080, 0.81%, +0.07%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 2080 Ti, 0.76%, -0.02%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 960M, 0.71%, -0.05%, Março, 2021
Video Card Description, Intel HD Graphics 620, 0.64%, -0.04%, Março, 2021
Video Card Description, Intel HD Graphics 4000, 0.63%, -0.02%, Março, 2021
Video Card Description, NVIDIA GeForce 940M, 0.63%, -0.03%, Março, 2021
Video Card Description, NVIDIA GeForce GT 1030, 0.62%, +0.02%, Março, 2021
Video Card Description, Intel UHD Graphics 630, 0.59%, -0.03%, Março, 2021
Video Card Description, Intel(R) UHD Graphics, 0.59%, +0.02%, Março, 2021
Video Card Description, NVIDIA GeForce MX150, 0.49%, -0.01%, Março, 2021
Video Card Description, Intel HD Graphics 520, 0.47%, -0.02%, Março, 2021
Video Card Description, NVIDIA GeForce GT 730, 0.46%, -0.01%, Março, 2021
Video Card Description, AMD Radeon(TM) Graphics, 0.44%, +0.05%, Março, 2021
Video Card Description, AMD Radeon RX 480, 0.44%, -0.01%, Março, 2021
Video Card Description, AMD Radeon HD 8800 Series, 0.43%, +0.05%, Março, 2021
Video Card Description, AMD Radeon RX 550, 0.43%, +0.02%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 950M, 0.43%, -0.03%, Março, 2021
Video Card Description, Intel Haswell, 0.42%, -0.03%, Março, 2021
Video Card Description, NVIDIA GeForce MX250, 0.42%, -0.02%, Março, 2021
Video Card Description, AMD Radeon RX Vega 11 Graphics, 0.38%, 0.00%, Março, 2021
Video Card Description, Intel HD Graphics 6000, 0.38%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 950, 0.37%, -0.01%, Março, 2021
Video Card Description, Intel HD Graphics 4600, 0.36%, -0.02%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 3060 Ti, 0.36%, +0.03%, Março, 2021
Video Card Description, AMD Radeon RX 560, 0.36%, 0.00%, Março, 2021
Video Card Description, AMD Radeon RX 590 Series, 0.36%, +0.02%, Março, 2021
Video Card Description, Intel HD Graphics 3000, 0.34%, -0.02%, Março, 2021
Video Card Description, AMD Radeon RX 5600 XT, 0.34%, +0.02%, Março, 2021
Video Card Description, Intel HD Graphics 5500, 0.34%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce GT 710, 0.34%, +0.01%, Março, 2021
Video Card Description, AMD Radeon Vega 3 Graphics, 0.34%, +0.01%, Março, 2021
Video Card Description, AMD Radeon RX 5500 XT, 0.34%, +0.02%, Março, 2021
Video Card Description, Intel Iris Plus Graphics 640, 0.33%, -0.03%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 3090, 0.32%, +0.03%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 980, 0.32%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce GT 720M, 0.31%, -0.03%, Março, 2021
Video Card Description, AMD Radeon R5 Graphics, 0.31%, -0.01%, Março, 2021
Video Card Description, Intel Ivy Bridge, 0.31%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 750, 0.30%, 0.00%, Março, 2021
Video Card Description, AMD Radeon RX 470, 0.30%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 760, 0.30%, 0.00%, Março, 2021
Video Card Description, AMD Radeon R7 Graphics, 0.29%, -0.02%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 980 Ti, 0.29%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce MX110, 0.28%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce RTX 2070 with Max-Q Design, 0.27%, +0.02%, Março, 2021
Video Card Description, Intel HD Graphics 630, 0.27%, -0.02%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 650, 0.26%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 660, 0.26%, -0.01%, Março, 2021
Video Card Description, Intel(R) Iris(R) Plus Graphics, 0.25%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce MX130, 0.25%, -0.01%, Março, 2021
Video Card Description, AMD Radeon RX Vega, 0.25%, 0.00%, Março, 2021
Video Card Description, AMD Radeon RX 580 2048SP, 0.24%, -0.02%, Março, 2021
Video Card Description, AMD Radeon RX 460, 0.23%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce 920M, 0.23%, 0.00%, Março, 2021
Video Card Description, AMD Radeon RX 5700, 0.22%, -0.01%, Março, 2021
Video Card Description, Intel HD Graphics 530, 0.20%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce 840M, 0.20%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce 920MX, 0.19%, 0.00%, Março, 2021
Video Card Description, , 0.19%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce MX350, 0.18%, 0.00%, Março, 2021
Video Card Description, Intel Valleyview Baytrail, 0.18%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 970M, 0.17%, -0.01%, Março, 2021
Video Card Description, Intel Sandy Bridge, 0.17%, 0.00%, Março, 2021
Video Card Description, AMD Radeon HD 7900 Series, 0.17%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce GT 630, 0.17%, 0.00%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 770, 0.17%, 0.00%, Março, 2021
Video Card Description, AMD Radeon R5 M330, 0.16%, -0.01%, Março, 2021
Video Card Description, AMD Radeon HD 7700 Series, 0.16%, -0.01%, Março, 2021
Video Card Description, AMD Radeon Pro 460, 0.16%, 0.00%, Março, 2021
Video Card Description, AMD Radeon R9 380 Series, 0.16%, 0.00%, Março, 2021
Video Card Description, Intel Cherryview Cherrytrail, 0.16%, -0.01%, Março, 2021
Video Card Description, NVIDIA GeForce GTX 550 Ti, 0.15%, +0.15%, Março, 2021
Video Card Description, Other, 10.50%, +0.15%, Março, 2021
VRAM, 512 MB, 0.89%, -0.04%, Março, 2021
VRAM, 1024 MB, 9.49%, -0.28%, Março, 2021
VRAM, 2047 MB, 10.59%, -0.19%, Março, 2021
VRAM, 3071 MB, 4.46%, +0.12%, Março, 2021
VRAM, 4095 MB, 17.92%, +0.23%, Março, 2021
VRAM, 6143 MB, 24.02%, +0.04%, Março, 2021
VRAM, 8191 MB, 24.38%, -0.05%, Março, 2021
VRAM, 10239 MB, 1.45%, +0.13%, Março, 2021
VRAM, 11263 MB, 3.50%, -0.08%, Março, 2021
VRAM, 24575 MB, 0.58%, +0.05%, Março, 2021
VRAM, Other, 2.72%, +0.06%, Março, 2021
Primary Display Resolution, 1024 x 768, 0.26%, -0.01%, Março, 2021
Primary Display Resolution, 1280 x 800, 0.39%, -0.05%, Março, 2021
Primary Display Resolution, 1280 x 720, 0.30%, 0.00%, Março, 2021
Primary Display Resolution, 1280 x 1024, 0.89%, +0.01%, Março, 2021
Primary Display Resolution, 1360 x 768, 1.31%, -0.01%, Março, 2021
Primary Display Resolution, 1366 x 768, 7.73%, -0.15%, Março, 2021
Primary Display Resolution, 1440 x 900, 2.70%, -0.04%, Março, 2021
Primary Display Resolution, 1600 x 900, 2.04%, -0.04%, Março, 2021
Primary Display Resolution, 1680 x 1050, 1.53%, -0.06%, Março, 2021
Primary Display Resolution, 1920 x 1200, 0.71%, 0.00%, Março, 2021
Primary Display Resolution, 1920 x 1080, 67.35%, +0.06%, Março, 2021
Primary Display Resolution, 2560 x 1080, 1.11%, +0.03%, Março, 2021
Primary Display Resolution, 2560 x 1440, 8.01%, +0.20%, Março, 2021
Primary Display Resolution, 3440 x 1440, 1.16%, +0.04%, Março, 2021
Primary Display Resolution, 3840 x 2160, 2.41%, +0.02%, Março, 2021
Primary Display Resolution, Other, 2.09%, -0.01%, Março, 2021
OS Version, Windows, 96.27%, +0.10%, Abril, 2021
OS Version, Windows 10 64 bit, 92.83%, +0.45%, Abril, 2021
OS Version, Windows 7 64 bit, 2.07%, -0.26%, Abril, 2021
OS Version, Windows 8.1 64 bit, 1.03%, -0.05%, Abril, 2021
OS Version, Windows 7, 0.15%, -0.01%, Abril, 2021
OS Version, Windows 10, 0.09%, -0.01%, Abril, 2021
OS Version, Windows 8 64 bit, 0.07%, -0.01%, Abril, 2021
OS Version, OSX, 2.88%, -0.10%, Abril, 2021
OS Version, MacOS 10.16.0 64 bit, 1.41%, +0.05%, Abril, 2021
OS Version, MacOS 10.15.7 64 bit, 0.53%, -0.03%, Abril, 2021
OS Version, MacOS 10.14.6 64 bit, 0.29%, -0.04%, Abril, 2021
OS Version, MacOS 10.13.6 64 bit, 0.26%, -0.02%, Abril, 2021
OS Version, MacOS 10.12.6 64 bit, 0.08%, 0.00%, Abril, 2021
OS Version, MacOS 10.15.6 64 bit, 0.08%, -0.01%, Abril, 2021
OS Version, MacOS 10.11.6 64 bit, 0.06%, 0.00%, Abril, 2021
OS Version, Linux, 0.85%, 0.00%, Abril, 2021
OS Version, Ubuntu 20.04.2 LTS 64 bit, 0.19%, +0.02%, Abril, 2021
OS Version, "Arch Linux" 64 bit, 0.10%, 0.00%, Abril, 2021
OS Version, "Manjaro Linux" 64 bit, 0.10%, +0.01%, Abril, 2021
OS Version, Linux Mint 20.1 64 bit, 0.05%, +0.05%, Abril, 2021
System RAM, Less than 2 GB, 0.05%, 0.00%, Abril, 2021
System RAM, 2 GB, 0.25%, -0.03%, Abril, 2021
System RAM, 3 GB, 1.13%, -0.06%, Abril, 2021
System RAM, 4 GB, 4.17%, -0.16%, Abril, 2021
System RAM, 5 GB, 0.21%, -0.02%, Abril, 2021
System RAM, 6 GB, 2.26%, -0.03%, Abril, 2021
System RAM, 7 GB, 2.32%, 0.00%, Abril, 2021
System RAM, 8 GB, 26.53%, -0.51%, Abril, 2021
System RAM, 9 GB, 0.02%, 0.00%, Abril, 2021
System RAM, 10 GB, 0.33%, -0.02%, Abril, 2021
System RAM, 11 GB, 0.18%, 0.00%, Abril, 2021
System RAM, 12 GB, 2.52%, -0.02%, Abril, 2021
System RAM, 13 GB, 0.03%, 0.00%, Abril, 2021
System RAM, 14 GB, 0.70%, +0.03%, Abril, 2021
System RAM, 15 GB, 1.71%, +0.13%, Abril, 2021
System RAM, 16 GB, 45.52%, +0.40%, Abril, 2021
System RAM, More than 16 GB, 12.03%, +0.26%, Abril, 2021
Physical CPUs, 1 cpu, 0.21%, 0.00%, Abril, 2021
Physical CPUs, 2 cpus, 13.78%, -0.55%, Abril, 2021
Physical CPUs, 3 cpus, 0.73%, -0.05%, Abril, 2021
Physical CPUs, 4 cpus, 40.77%, -0.63%, Abril, 2021
Physical CPUs, 5 cpus, 0.01%, 0.00%, Abril, 2021
Physical CPUs, 6 cpus, 29.78%, +0.51%, Abril, 2021
Physical CPUs, 7 cpus, 0.00%, 0.00%, Abril, 2021
Physical CPUs, 8 cpus, 12.87%, +0.58%, Abril, 2021
Physical CPUs, 9 cpus, 0.00%, 0.00%, Abril, 2021
Physical CPUs, 10 cpus, 0.59%, +0.06%, Abril, 2021
Physical CPUs, 11 cpus, 0.00%, 0.00%, Abril, 2021
Physical CPUs, 12 cpus, 0.96%, +0.05%, Abril, 2021
Physical CPUs, 14 cpus, 0.01%, 0.00%, Abril, 2021
Physical CPUs, 16 cpus, 0.24%, +0.02%, Abril, 2021
Physical CPUs, 18 cpus, 0.02%, +0.01%, Abril, 2021
Physical CPUs, 20 cpus, 0.00%, 0.00%, Abril, 2021
Physical CPUs, 22 cpus, 0.00%, 0.00%, Abril, 2021
Physical CPUs, 24 cpus, 0.01%, 0.00%, Abril, 2021
Physical CPUs, 26 cpus, 0.00%, 0.00%, Abril, 2021
Physical CPUs, 28 cpus, 0.00%, 0.00%, Abril, 2021
Physical CPUs, 32 cpus, 0.01%, 0.00%, Abril, 2021
Physical CPUs, 36 cpus, 0.00%, 0.00%, Abril, 2021
Physical CPUs, 56 cpus, 0.00%, 0.00%, Abril, 2021
Physical CPUs, 64 cpus, 0.00%, 0.00%, Abril, 2021
Video Card Description, NVIDIA GeForce GTX 1060, 8.97%, -0.18%, Abril, 2021
Video Card Description, NVIDIA GeForce GTX 1050 Ti, 6.62%, +0.02%, Abril, 2021
Video Card Description, NVIDIA GeForce GTX 1650, 5.36%, +0.21%, Abril, 2021
Video Card Description, NVIDIA GeForce RTX 2060, 4.93%, +0.06%, Abril, 2021
Video Card Description, NVIDIA GeForce GTX 1050, 3.99%, +0.01%, Abril, 2021
Video Card Description, NVIDIA GeForce GTX 1070, 3.19%, -0.07%, Abril, 2021
Video Card Description, NVIDIA GeForce GTX 1660 Ti, 3.18%, +0.11%, Abril, 2021
